10.000000	3.207
10.072464	3.207
10.145453	3.207
10.218971	3.207
10.293022	3.207
10.367610	3.207
10.442738	3.207
10.518410	3.207
10.594631	3.207
10.671404	3.207
10.748733	3.207
10.826623	3.207
10.905077	3.207
10.984100	3.207
11.063695	3.207
11.143867	3.207
11.224620	3.207
11.305959	3.207
11.387886	3.207
11.470408	3.207
11.553527	3.207
11.637249	3.207
11.721577	3.207
11.806516	3.207
11.892071	3.207
11.978246	3.207
12.065045	3.207
12.152474	3.207
12.240535	3.207
12.329235	3.207
12.418578	3.207
12.508568	3.207
12.599210	3.207
12.690510	3.207
12.782470	3.207
12.875097	3.207
12.968396	3.207
13.062370	3.207
13.157025	3.207
13.252366	3.207
13.348399	3.207
13.445127	3.207
13.542555	3.207
13.640690	3.207
13.739536	3.207
13.839099	3.207
13.939383	3.207
14.040393	3.207
14.142136	3.207
14.244615	3.207
14.347838	3.207
14.451808	3.207
14.556532	3.207
14.662014	3.207
14.768261	3.207
14.875278	3.207
14.983071	3.207
15.091644	3.207
15.201005	3.207
15.311157	3.207
15.422108	3.207
15.533863	3.207
15.646428	3.207
15.759808	3.207
15.874011	3.207
15.989040	3.207
16.104903	3.207
16.221606	3.207
16.339155	3.207
16.457555	3.207
16.576813	3.207
16.696935	3.207
16.817928	3.207
16.939798	3.207
17.062551	3.207
17.186193	3.207
17.310731	3.207
17.436172	3.207
17.562522	3.207
17.689787	3.207
17.817974	3.207
17.947091	3.207
18.077143	3.207
18.208137	3.207
18.340081	3.207
18.472981	3.207
18.606843	3.207
18.741676	3.207
18.877486	3.207
19.014280	3.207
19.152066	3.207
19.290849	3.207
19.430639	3.207
19.571441	3.207
19.713264	3.207
19.856114	3.207
20.000000	3.207
20.144928	3.208
20.290907	3.208
20.437943	3.210
20.586045	3.211
20.735220	3.213
20.885476	3.216
21.036820	3.219
21.189262	3.222
21.342808	3.225
21.497467	3.228
21.653246	3.232
21.810155	3.235
21.968200	3.239
22.127391	3.243
22.287735	3.247
22.449241	3.251
22.611917	3.255
22.775773	3.259
22.940815	3.263
23.107054	3.267
23.274497	3.271
23.443154	3.276
23.613033	3.280
23.784142	3.284
23.956492	3.288
24.130091	3.292
24.304947	3.295
24.481071	3.299
24.658471	3.301
24.837156	3.304
25.017137	3.307
25.198421	3.309
25.381019	3.312
25.564940	3.314
25.750195	3.316
25.936791	3.319
26.124740	3.321
26.314050	3.323
26.504733	3.326
26.696797	3.328
26.890253	3.331
27.085111	3.333
27.281381	3.335
27.479073	3.337
27.678198	3.339
27.878765	3.341
28.080786	3.344
28.284271	3.346
28.489231	3.348
28.695675	3.349
28.903616	3.351
29.113064	3.353
29.324029	3.354
29.536523	3.356
29.750557	3.358
29.966142	3.360
30.183289	3.361
30.402009	3.363
30.622315	3.364
30.844217	3.365
31.067726	3.366
31.292856	3.367
31.519617	3.368
31.748021	3.369
31.978080	3.370
32.209807	3.370
32.443212	3.371
32.678309	3.371
32.915110	3.371
33.153626	3.371
33.393871	3.372
33.635857	3.372
33.879596	3.372
34.125101	3.372
34.372386	3.372
34.621462	3.372
34.872344	3.372
35.125043	3.373
35.379574	3.373
35.635949	3.373
35.894182	3.374
36.154286	3.374
36.416274	3.375
36.680162	3.376
36.945961	3.376
37.213687	3.377
37.483353	3.378
37.754973	3.379
38.028561	3.380
38.304131	3.381
38.581699	3.382
38.861278	3.382
39.142882	3.383
39.426528	3.385
39.712229	3.386
40.000000	3.387
40.289856	3.388
40.581813	3.389
40.875886	3.390
41.172089	3.391
41.470439	3.392
41.770951	3.393
42.073641	3.394
42.378524	3.395
42.685616	3.396
42.994934	3.398
43.306493	3.399
43.620309	3.400
43.936400	3.401
44.254781	3.402
44.575470	3.403
44.898482	3.404
45.223835	3.405
45.551545	3.406
45.881631	3.407
46.214108	3.408
46.548994	3.408
46.886308	3.409
47.226065	3.410
47.568285	3.411
47.912984	3.411
48.260181	3.412
48.609894	3.412
48.962142	3.412
49.316942	3.412
49.674312	3.412
50.034273	3.412
50.396842	3.412
50.762038	3.412
51.129881	3.412
51.500389	3.412
51.873582	3.411
52.249480	3.411
52.628101	3.410
53.009466	3.410
53.393594	3.409
53.780506	3.409
54.170222	3.409
54.562762	3.409
54.958146	3.409
55.356395	3.409
55.757531	3.409
56.161573	3.409
56.568542	3.408
56.978461	3.408
57.391351	3.408
57.807232	3.408
58.226127	3.408
58.648058	3.408
59.073046	3.408
59.501113	3.408
59.932283	3.408
60.366577	3.407
60.804018	3.407
61.244629	3.407
61.688433	3.407
62.135453	3.407
62.585712	3.407
63.039234	3.407
63.496042	3.406
63.956161	3.406
64.419613	3.406
64.886424	3.406
65.356618	3.405
65.830219	3.405
66.307252	3.405
66.787742	3.404
67.271713	3.404
67.759192	3.404
68.250203	3.403
68.744772	3.403
69.242925	3.402
69.744688	3.402
70.250086	3.401
70.759147	3.400
71.271897	3.400
71.788363	3.399
72.308571	3.398
72.832549	3.398
73.360323	3.397
73.891923	3.396
74.427374	3.395
74.966705	3.394
75.509945	3.392
76.057121	3.389
76.608262	3.387
77.163398	3.384
77.722555	3.381
78.285765	3.378
78.853056	3.376
79.424458	3.373
80.000000	3.370
80.579713	3.367
81.163627	3.364
81.751772	3.361
82.344179	3.358
82.940879	3.355
83.541903	3.352
84.147282	3.349
84.757048	3.346
85.371232	3.343
85.989867	3.341
86.612985	3.338
87.240619	3.335
87.872800	3.332
88.509563	3.329
89.150939	3.326
89.796964	3.323
90.447670	3.320
91.103091	3.317
91.763261	3.314
92.428216	3.311
93.097989	3.309
93.772615	3.306
94.452130	3.303
95.136569	3.300
95.825968	3.297
96.520362	3.294
97.219789	3.292
97.924283	3.289
98.633883	3.286
99.348625	3.283
100.068546	3.281
100.793684	3.279
101.524077	3.278
102.259762	3.277
103.000778	3.277
103.747164	3.276
104.498959	3.276
105.256202	3.276
106.018931	3.276
106.787188	3.276
107.561012	3.277
108.340444	3.277
109.125523	3.278
109.916292	3.278
110.712791	3.278
111.515061	3.279
112.323145	3.280
113.137085	3.281
113.956923	3.282
114.782702	3.282
115.614465	3.283
116.452255	3.284
117.296116	3.285
118.146092	3.286
119.002227	3.287
119.864566	3.287
120.733154	3.288
121.608036	3.289
122.489258	3.290
123.376866	3.291
124.270906	3.291
125.171424	3.291
126.078468	3.291
126.992084	3.291
127.912321	3.291
128.839227	3.290
129.772849	3.290
130.713236	3.290
131.660438	3.290
132.614504	3.290
133.575483	3.290
134.543426	3.290
135.518384	3.290
136.500406	3.290
137.489544	3.289
138.485850	3.289
139.489375	3.289
140.500173	3.289
141.518295	3.289
142.543795	3.289
143.576726	3.288
144.617142	3.288
145.665098	3.288
146.720647	3.287
147.783845	3.286
148.854748	3.286
149.933411	3.285
151.019890	3.284
152.114242	3.283
153.216525	3.282
154.326795	3.281
155.445111	3.280
156.571530	3.280
157.706112	3.279
158.848915	3.278
160.000000	3.277
161.159426	3.277
162.327254	3.276
163.503544	3.276
164.688358	3.276
165.881758	3.276
167.083805	3.276
168.294563	3.276
169.514095	3.276
170.742464	3.277
171.979734	3.277
173.225970	3.278
174.481237	3.279
175.745600	3.280
177.019125	3.281
178.301879	3.282
179.593928	3.284
180.895339	3.286
182.206182	3.288
183.526523	3.289
184.856431	3.291
186.195977	3.293
187.545230	3.295
188.904260	3.297
190.273138	3.299
191.651936	3.301
193.040725	3.303
194.439578	3.305
195.848567	3.307
197.267766	3.309
198.697250	3.310
200.137092	3.312
201.587368	3.313
203.048153	3.314
204.519524	3.315
206.001557	3.316
207.494329	3.317
208.997918	3.318
210.512403	3.319
212.037863	3.319
213.574377	3.319
215.122025	3.319
216.680888	3.320
218.251047	3.320
219.832584	3.320
221.425581	3.320
223.030122	3.320
224.646290	3.321
226.274170	3.321
227.913846	3.322
229.565404	3.323
231.228929	3.324
232.904509	3.325
234.592231	3.327
236.292183	3.329
238.004454	3.331
239.729132	3.334
241.466308	3.337
243.216073	3.340
244.978517	3.344
246.753732	3.348
248.541811	3.352
250.342848	3.357
252.156935	3.362
253.984168	3.368
255.824642	3.374
257.678453	3.381
259.545697	3.388
261.426473	3.396
263.320877	3.404
265.229008	3.412
267.150967	3.421
269.086853	3.430
271.036767	3.440
273.000811	3.450
274.979088	3.460
276.971700	3.471
278.978751	3.482
281.000346	3.494
283.036590	3.505
285.087590	3.517
287.153452	3.528
289.234284	3.540
291.330195	3.553
293.441294	3.566
295.567690	3.579
297.709496	3.592
299.866821	3.605
302.039780	3.619
304.228485	3.632
306.433050	3.646
308.653590	3.659
310.890221	3.673
313.143060	3.686
315.412224	3.699
317.697831	3.713
320.000000	3.726
322.318852	3.739
324.654507	3.753
327.007088	3.766
329.376716	3.779
331.763515	3.793
334.167610	3.806
336.589127	3.819
339.028190	3.833
341.484928	3.846
343.959469	3.860
346.451941	3.874
348.962474	3.887
351.491200	3.901
354.038251	3.914
356.603758	3.928
359.187855	3.941
361.790679	3.955
364.412363	3.969
367.053045	3.982
369.712863	3.995
372.391955	4.008
375.090460	4.021
377.808521	4.033
380.546277	4.046
383.303872	4.059
386.081450	4.071
388.879155	4.083
391.697134	4.094
394.535533	4.106
397.394500	4.118
400.274184	4.129
403.174736	4.140
406.096306	4.151
409.039048	4.161
412.003113	4.170
414.988657	4.179
417.995836	4.188
421.024807	4.196
424.075726	4.204
427.148753	4.211
430.244049	4.217
433.361775	4.223
436.502093	4.227
439.665167	4.231
442.851162	4.234
446.060244	4.237
449.292581	4.239
452.548340	4.240
455.827692	4.242
459.130807	4.242
462.457858	4.243
465.809019	4.242
469.184463	4.241
472.584367	4.239
476.008908	4.237
479.458265	4.235
482.932617	4.232
486.432146	4.230
489.957033	4.227
493.507464	4.224
497.083623	4.222
500.685695	4.219
504.313870	4.216
507.968337	4.214
511.649285	4.212
515.356906	4.209
519.091395	4.207
522.852945	4.204
526.641753	4.201
530.458016	4.198
534.301934	4.195
538.173706	4.191
542.073534	4.188
546.001623	4.184
549.958175	4.181
553.943399	4.176
557.957501	4.172
562.000691	4.167
566.073180	4.162
570.175180	4.156
574.306904	4.150
578.468569	4.144
582.660390	4.138
586.882588	4.131
591.135381	4.124
595.418991	4.116
599.733643	4.108
604.079560	4.099
608.456970	4.090
612.866100	4.081
617.307180	4.072
621.780442	4.062
626.286120	4.052
630.824447	4.041
635.395661	4.029
640.000000	4.017
644.637704	4.005
649.309014	3.992
654.014175	3.979
658.753431	3.966
663.527030	3.953
668.335221	3.941
673.178253	3.928
678.056380	3.916
682.969856	3.903
687.918938	3.891
692.903882	3.879
697.924949	3.867
702.982401	3.856
708.076501	3.845
713.207515	3.835
718.375711	3.824
723.581357	3.814
728.824726	3.805
734.106091	3.795
739.425726	3.787
744.783910	3.779
750.180921	3.771
755.617041	3.765
761.092554	3.758
766.607744	3.753
772.162900	3.747
777.758310	3.743
783.394268	3.738
789.071066	3.734
794.789000	3.729
800.548368	3.724
806.349472	3.719
812.192613	3.713
818.078095	3.707
824.006226	3.701
829.977315	3.695
835.991673	3.691
842.049613	3.687
848.151452	3.684
854.297507	3.682
860.488099	3.680
866.723550	3.680
873.004186	3.680
879.330334	3.681
885.702324	3.683
892.120489	3.686
898.585161	3.691
905.096680	3.696
911.655384	3.703
918.261614	3.711
924.915716	3.719
931.618037	3.729
938.368925	3.740
945.168733	3.753
952.017816	3.767
958.916529	3.782
965.865234	3.799
972.864291	3.817
979.914067	3.837
987.014928	3.859
994.167245	3.884
1001.371391	3.912
1008.627741	3.943
1015.936673	3.976
1023.298569	4.013
1030.713812	4.051
1038.182790	4.090
1045.705890	4.132
1053.283506	4.174
1060.916032	4.218
1068.603867	4.262
1076.347412	4.308
1084.147069	4.354
1092.003245	4.401
1099.916351	4.450
1107.886798	4.499
1115.915003	4.549
1124.001383	4.600
1132.146360	4.651
1140.350359	4.703
1148.613808	4.756
1156.937137	4.809
1165.320781	4.862
1173.765175	4.916
1182.270762	4.971
1190.837983	5.026
1199.467286	5.082
1208.159120	5.137
1216.913939	5.193
1225.732199	5.248
1234.614360	5.303
1243.560885	5.357
1252.572239	5.410
1261.648894	5.462
1270.791322	5.513
1280.000000	5.564
